piece,time,letter,triad,sevenths
nan,1.0,E,dim,min7
nan,1.1,E,dim,min7
nan,1.2,E,dim,min7
nan,1.3,E,dim,min7
nan,1.4,Bb,dim,na
nan,1.5,Bb,dim,na
nan,1.6,Bb,dim,na
nan,1.7,Bb,dim,na
nan,1.8,Bb,dim,na
nan,1.9,Bb,dim,na
nan,2.0,Bb,dim,na
nan,2.1,Bb,dim,na
nan,2.2,Bb,dim,na
nan,2.3,Bb,dim,na
nan,2.4,Bb,dim,na
nan,2.5,D,maj,maj7
nan,2.6,D,maj,maj7
nan,2.7,D,maj,maj7
nan,2.8,D,maj,maj7
nan,2.9,D,maj,maj7
nan,3.0,D,maj,maj7
nan,3.1,D,maj,maj7
nan,3.2,D,maj,maj7
nan,3.3,D,maj,maj7
nan,3.4,D,maj,maj7
nan,3.5,D,maj,maj7
nan,3.6,D,maj,maj7
nan,3.7,D,maj,maj7
nan,3.8,D,maj,maj7
nan,3.9,D,maj,maj7
nan,4.0,D,maj,maj7
nan,4.1,D,maj,maj7
nan,4.2,D,maj,maj7
nan,4.3,D,maj,maj7
nan,4.4,D,maj,maj7
nan,4.5,D,maj,maj7
nan,4.6,D,maj,maj7
nan,4.7,D,maj,maj7
nan,4.8,D,maj,maj7
nan,4.9,D,maj,maj7
nan,5.0,D,maj,maj7
nan,5.1,D,maj,maj7
nan,5.2,D,maj,maj7
nan,5.3,D,maj,maj7
nan,5.4,D,maj,maj7
nan,5.5,D,maj,maj7
nan,5.6,D,maj,maj7
nan,5.7,D,maj,maj7
nan,5.8,D,maj,maj7
nan,5.9,D,maj,maj7
nan,6.0,D,maj,maj7
nan,6.1,D,maj,maj7
nan,6.2,D,maj,maj7
nan,6.3,D,maj,maj7
nan,6.4,D,maj,maj7
nan,6.5,D,maj,maj7
nan,6.6,D,maj,maj7
nan,6.7,D,maj,maj7
nan,6.8,D,maj,maj7
nan,6.9,D,maj,maj7
nan,7.0,D,maj,maj7
nan,7.1,D,maj,maj7
nan,7.2,D,maj,maj7
nan,7.3,D,maj,maj7
nan,7.4,D,maj,maj7
nan,7.5,D,maj,maj7
nan,7.6,D,maj,maj7
nan,7.7,D,maj,maj7
nan,7.8,D,maj,maj7
nan,7.9,Bb,maj,min7
nan,8.0,Bb,maj,min7
nan,8.1,Bb,maj,min7
nan,8.2,Bb,maj,min7
nan,8.3,Bb,maj,min7
nan,8.4,Bb,maj,min7
nan,8.5,Bb,maj,min7
nan,8.6,Bb,maj,min7
nan,8.7,Bb,maj,min7
nan,8.8,Bb,maj,min7
nan,8.9,B,dim,min7
nan,9.0,B,dim,min7
nan,9.1,B,dim,min7
nan,9.2,B,dim,min7
nan,9.3,B,dim,min7
nan,9.4,B,dim,min7
nan,9.5,B,dim,min7
nan,9.6,B,dim,min7
nan,9.7,B,dim,min7
nan,9.8,B,dim,min7
nan,9.9,B,dim,min7
nan,10.0,B,dim,min7
nan,10.1,B,dim,min7
nan,10.2,B,dim,min7
nan,10.3,B,dim,min7
nan,10.4,B,dim,min7
nan,10.5,B,dim,min7
nan,10.6,B,dim,min7
nan,10.7,B,dim,min7
nan,10.8,B,dim,min7
nan,10.9,B,dim,min7
nan,11.0,B,dim,min7
nan,11.1,B,dim,min7
nan,11.2,B,dim,min7
nan,11.3,B,dim,min7
nan,11.4,B,dim,min7
nan,11.5,B,dim,min7
nan,11.6,B,dim,min7
nan,11.7,Bb,dim,na
nan,11.8,Bb,dim,na
nan,11.9,Bb,dim,na
nan,12.0,Bb,dim,na
nan,12.1,Bb,dim,na
nan,12.2,Bb,dim,na
nan,12.3,Bb,dim,na
nan,12.4,Bb,dim,na
nan,12.5,Bb,dim,na
nan,12.6,Bb,dim,na
nan,12.7,Bb,dim,na
nan,12.8,Bb,dim,na
nan,12.9,Bb,dim,na
nan,13.0,Bb,dim,na
nan,13.1,Bb,dim,na
nan,13.2,Bb,dim,na
nan,13.3,Bb,dim,na
nan,13.4,Bb,dim,na
nan,13.5,Bb,dim,na
nan,13.6,Bb,dim,na
nan,13.7,Bb,dim,na
nan,13.8,Bb,dim,na
nan,13.9,Bb,dim,na
nan,14.0,Bb,dim,na
nan,14.1,Bb,dim,na
nan,14.2,Bb,dim,na
nan,14.3,Bb,dim,na
nan,14.4,Bb,dim,na
nan,14.5,Bb,dim,na
nan,14.6,Bb,dim,na
nan,14.7,Bb,dim,na
nan,14.8,Bb,dim,na
nan,14.9,Bb,dim,na
nan,15.0,Bb,dim,na
nan,15.1,Bb,dim,na
nan,15.2,Bb,dim,na
nan,15.3,Bb,dim,na
nan,15.4,Bb,dim,na
nan,15.5,Bb,dim,na
nan,15.6,Bb,dim,na
nan,15.7,Bb,dim,na
nan,15.8,Bb,dim,na
nan,15.9,Bb,dim,na
nan,16.0,Bb,dim,na
nan,16.1,Bb,dim,na
nan,16.2,Bb,dim,na
nan,16.3,Bb,maj,min7
nan,16.4,Bb,maj,min7
nan,16.5,Bb,maj,min7
nan,16.6,Bb,maj,min7
nan,16.7,Bb,maj,min7
nan,16.8,Bb,maj,min7
nan,16.9,Bb,maj,min7
nan,17.0,Bb,maj,min7
nan,17.1,Bb,maj,min7
nan,17.2,Bb,maj,min7
nan,17.3,Bb,maj,min7
nan,17.4,Bb,maj,min7
nan,17.5,Bb,maj,min7
nan,17.6,Bb,maj,min7
nan,17.7,Bb,maj,min7
nan,17.8,Bb,maj,min7
nan,17.9,Bb,maj,min7
nan,18.0,Bb,maj,min7
nan,18.1,Bb,maj,min7
nan,18.2,Bb,maj,min7
nan,18.3,Bb,maj,min7
nan,18.4,Bb,maj,min7
nan,18.5,Bb,maj,min7
nan,18.6,Bb,maj,min7
nan,18.7,Bb,maj,min7
nan,18.8,Bb,maj,min7
nan,18.9,Bb,maj,min7
nan,19.0,Bb,maj,min7
nan,19.1,Bb,maj,min7
nan,19.2,Bb,maj,min7
nan,19.3,Bb,maj,min7
nan,19.4,Bb,maj,min7
nan,19.5,Bb,maj,min7
nan,19.6,Bb,maj,min7
nan,19.7,Bb,maj,min7
nan,19.8,Bb,maj,min7
nan,19.9,Bb,maj,min7
nan,20.0,Bb,maj,min7
orchestra_addon/CrossEra-1683_Rossini_overt_cinderella.mp3,0.0,na,na,na
nan,0.0,Eb,maj,na
nan,0.1,Eb,maj,na
nan,0.2,Eb,maj,na
nan,0.3,Eb,maj,na
nan,0.4,Eb,maj,na
nan,0.5,Eb,maj,na
nan,0.6,Eb,maj,na
nan,0.7,Eb,maj,na
nan,0.8,Eb,maj,na
nan,0.9,Eb,maj,na
nan,1.0,G,maj,min7
nan,1.1,G,maj,min7
nan,1.2,G,maj,min7
nan,1.3,G,maj,min7
nan,1.4,G,maj,min7
nan,1.5,G,maj,min7
nan,1.6,G,maj,min7
nan,1.7,G,maj,min7
nan,1.8,G,maj,min7
nan,1.9,G,maj,min7
nan,2.0,G,maj,min7
nan,2.1,G,maj,min7
nan,2.2,G,maj,min7
nan,2.3,G,maj,min7
nan,2.4,G,maj,min7
nan,2.5,G,maj,min7
nan,2.6,G,maj,min7
nan,2.7,G,maj,min7
nan,2.8,G,maj,min7
nan,2.9,G,maj,min7
nan,3.0,G,maj,min7
nan,3.1,G,maj,min7
nan,3.2,Bb,maj,na
nan,3.3,Bb,maj,na
nan,3.4,Bb,maj,na
nan,3.5,Bb,maj,na
nan,3.6,Bb,maj,na
nan,3.7,Bb,maj,na
nan,3.8,Bb,maj,na
nan,3.9,Bb,maj,na
nan,4.0,Bb,maj,na
nan,4.1,Bb,maj,na
nan,4.2,Bb,maj,na
nan,4.3,Bb,maj,na
nan,4.4,Bb,maj,na
nan,4.5,Bb,maj,na
nan,4.6,Bb,maj,na
nan,4.7,Bb,maj,na
nan,4.8,Bb,maj,na
nan,4.9,Bb,maj,na
nan,5.0,Bb,maj,na
nan,5.1,Bb,maj,na
nan,5.2,Bb,maj,na
nan,5.3,Bb,maj,na
nan,5.4,Bb,maj,na
nan,5.5,Bb,maj,na
nan,5.6,Bb,maj,na
nan,5.7,Bb,maj,na
nan,5.8,Bb,maj,na
nan,5.9,Eb,maj,na
nan,6.0,Eb,maj,na
nan,6.1,Eb,maj,na
nan,6.2,Eb,maj,na
nan,6.3,Eb,maj,na
nan,6.4,Eb,maj,na
nan,6.5,Eb,maj,na
nan,6.6,Eb,maj,na
nan,6.7,Eb,maj,na
nan,6.8,Eb,maj,na
nan,6.9,Eb,maj,na
nan,7.0,Eb,maj,na
nan,7.1,Eb,maj,na
nan,7.2,Eb,maj,na
nan,7.3,Eb,maj,na
nan,7.4,Eb,maj,na
nan,7.5,Eb,maj,na
nan,7.6,Eb,maj,na
nan,7.7,Eb,maj,na
nan,7.8,Eb,maj,na
nan,7.9,G,min,min7
nan,8.0,G,min,min7
nan,8.1,G,min,min7
nan,8.2,G,min,min7
nan,8.3,G,min,min7
nan,8.4,G,min,min7
nan,8.5,G,min,min7
nan,8.6,G,min,min7
nan,8.7,G,min,min7
nan,8.8,G,min,min7
nan,8.9,G,min,min7
nan,9.0,G,min,min7
nan,9.1,G,min,min7
nan,9.2,G,min,min7
nan,9.3,G,min,min7
nan,9.4,G,min,min7
nan,9.5,G,min,min7
nan,9.6,G,min,min7
nan,9.7,G,min,min7
nan,9.8,G,min,min7
nan,9.9,G,min,min7
nan,10.0,G,min,min7
nan,10.1,G,min,min7
nan,10.2,G,min,min7
nan,10.3,G,min,min7
nan,10.4,G,min,min7
nan,10.5,G,min,min7
nan,10.6,G,min,min7
nan,10.7,G,min,min7
nan,10.8,G,min,min7
nan,10.9,G,min,min7
nan,11.0,G,min,min7
nan,11.1,G,min,min7
nan,11.2,G,min,min7
nan,11.3,G,min,min7
nan,11.4,G,min,min7
nan,11.5,G,min,min7
nan,11.6,G,min,min7
nan,11.7,G,min,min7
nan,11.8,G,min,min7
nan,11.9,G,min,min7
nan,12.0,G,min,min7
nan,12.1,G,min,min7
nan,12.2,G,min,min7
nan,12.3,G,min,min7
nan,12.4,G,min,min7
nan,12.5,G,min,min7
nan,12.6,G,min,min7
nan,12.7,G,min,min7
nan,12.8,G,min,min7
nan,12.9,G,min,min7
nan,13.0,G,min,min7
nan,13.1,C,maj,na
nan,13.2,C,maj,na
nan,13.3,C,maj,na
nan,13.4,C,maj,na
nan,13.5,C,maj,na
nan,13.6,C,maj,na
nan,13.7,C,maj,na
nan,13.8,C,maj,na
nan,13.9,C,maj,na
nan,14.0,C,maj,na
nan,14.1,C,maj,na
nan,14.2,C,maj,na
nan,14.3,C,maj,na
nan,14.4,C,maj,na
nan,14.5,C,maj,na
nan,14.6,C,maj,na
nan,14.7,C,maj,na
nan,14.8,C,maj,na
nan,14.9,C,maj,na
nan,15.0,C,maj,na
nan,15.1,C,maj,na
nan,15.2,C,maj,na
nan,15.3,C,maj,na
nan,15.4,C,maj,na
nan,15.5,C,maj,na
nan,15.6,C,maj,na
nan,15.7,C,maj,na
nan,15.8,C,maj,na
nan,15.9,C,maj,na
nan,16.0,C,maj,na
nan,16.1,C,maj,na
nan,16.2,C,maj,na
nan,16.3,C,maj,na
nan,16.4,C,maj,na
nan,16.5,C,maj,na
nan,16.6,C,maj,na
nan,16.7,C,maj,na
nan,16.8,C,maj,na
nan,16.9,C,maj,na
nan,17.0,C,maj,na
nan,17.1,C,maj,na
nan,17.2,C,maj,na
nan,17.3,C,maj,na
nan,17.4,C,maj,na
nan,17.5,C,maj,na
nan,17.6,C,maj,na
nan,17.7,C,maj,na
nan,17.8,C,maj,na
nan,17.9,C,maj,na
nan,18.0,C,maj,na
nan,18.1,C,maj,na
nan,18.2,C,maj,na
nan,18.3,C,maj,na
nan,18.4,C,maj,na
nan,18.5,C,maj,na
nan,18.6,C,maj,na
nan,18.7,C,maj,na
nan,18.8,C,maj,na
nan,18.9,C,maj,na
nan,19.0,C,maj,na
nan,19.1,C,maj,na
nan,19.2,C,maj,na
nan,19.3,C,maj,na
nan,19.4,C,maj,na
nan,19.5,C,maj,na
nan,19.6,C,maj,na
nan,19.7,C,maj,na
nan,19.8,C,maj,na
nan,19.9,C,maj,na
nan,20.0,C,maj,na
orchestra_addon/CrossEra-1684_Rossini_overt_il_signor_bruschino.mp3,0.0,na,na,na
nan,0.0,C,maj,maj7
nan,0.1,C,maj,maj7
nan,0.2,C,maj,maj7
nan,0.3,C,maj,maj7
nan,0.4,C,maj,maj7
nan,0.5,C,maj,maj7
nan,0.6,C,maj,maj7
nan,0.7,C,maj,maj7
nan,0.8,Bb,maj,maj7
nan,0.9,Bb,maj,maj7
nan,1.0,Bb,maj,maj7
nan,1.1,Bb,maj,maj7
nan,1.2,Bb,maj,maj7
nan,1.3,Bb,maj,maj7
nan,1.4,Bb,maj,maj7
nan,1.5,Bb,maj,maj7
nan,1.6,Bb,maj,maj7
nan,1.7,Bb,maj,maj7
nan,1.8,Bb,maj,maj7
nan,1.9,Bb,maj,maj7
nan,2.0,Bb,maj,maj7
nan,2.1,Bb,maj,maj7
nan,2.2,Bb,maj,maj7
nan,2.3,Bb,maj,maj7
nan,2.4,Bb,maj,maj7
nan,2.5,Bb,maj,maj7
nan,2.6,Bb,maj,maj7
nan,2.7,Bb,maj,maj7
nan,2.8,Bb,maj,maj7
nan,2.9,Bb,maj,maj7
nan,3.0,Bb,maj,maj7
nan,3.1,Bb,maj,maj7
nan,3.2,Bb,maj,maj7
nan,3.3,Bb,maj,maj7
nan,3.4,Bb,maj,maj7
nan,3.5,Bb,maj,maj7
nan,3.6,Bb,maj,maj7
nan,3.7,Bb,maj,maj7
nan,3.8,Bb,maj,maj7
nan,3.9,Bb,maj,maj7
nan,4.0,Bb,maj,maj7
nan,4.1,Bb,maj,maj7
nan,4.2,Bb,maj,maj7
nan,4.3,Bb,maj,maj7
nan,4.4,Bb,maj,maj7
nan,4.5,Bb,maj,maj7
nan,4.6,Bb,maj,maj7
nan,4.7,Bb,maj,maj7
nan,4.8,Bb,maj,maj7
nan,4.9,Bb,maj,maj7
nan,5.0,Bb,maj,maj7
nan,5.1,Bb,maj,maj7
nan,5.2,Bb,maj,maj7
nan,5.3,Bb,maj,maj7
nan,5.4,Bb,maj,maj7
nan,5.5,Bb,maj,maj7
nan,5.6,Bb,maj,maj7
nan,5.7,Bb,maj,maj7
nan,5.8,Bb,maj,maj7
nan,5.9,Bb,maj,maj7
nan,6.0,Bb,maj,maj7
nan,6.1,Bb,maj,maj7
nan,6.2,Bb,maj,maj7
nan,6.3,Bb,maj,maj7
nan,6.4,Bb,maj,maj7
nan,6.5,Bb,maj,maj7
nan,6.6,Bb,maj,maj7
nan,6.7,Bb,maj,maj7
nan,6.8,Bb,maj,maj7
nan,6.9,Bb,maj,maj7
nan,7.0,Bb,maj,maj7
nan,7.1,Bb,maj,maj7
nan,7.2,Bb,maj,maj7
nan,7.3,Bb,maj,maj7
nan,7.4,Bb,maj,maj7
nan,7.5,Bb,maj,maj7
nan,7.6,Bb,maj,maj7
nan,7.7,A,maj,na
nan,7.8,A,maj,na
nan,7.9,A,maj,na
nan,8.0,A,maj,na
nan,8.1,A,maj,na
nan,8.2,A,maj,na
nan,8.3,A,maj,na
nan,8.4,A,maj,na
nan,8.5,A,maj,na
nan,8.6,A,maj,na
nan,8.7,A,maj,na
nan,8.8,A,maj,na
nan,8.9,A,maj,na
nan,9.0,A,maj,na
nan,9.1,A,maj,na
nan,9.2,A,maj,na
nan,9.3,A,maj,na
nan,9.4,D,maj,na
nan,9.5,D,maj,na
nan,9.6,D,maj,na
nan,9.7,D,maj,na
nan,9.8,D,maj,na
nan,9.9,D,maj,na
nan,10.0,D,maj,na
nan,10.1,D,maj,na
nan,10.2,D,maj,na
nan,10.3,D,maj,na
nan,10.4,D,maj,na
nan,10.5,D,maj,na
nan,10.6,D,maj,na
nan,10.7,D,maj,na
nan,10.8,D,maj,na
nan,10.9,D,maj,na
nan,11.0,D,maj,na
nan,11.1,G,maj,maj7
nan,11.2,G,maj,maj7
nan,11.3,G,maj,maj7
nan,11.4,G,maj,maj7
nan,11.5,G,maj,maj7
nan,11.6,G,maj,maj7
nan,11.7,G,maj,maj7
nan,11.8,G,maj,maj7
nan,11.9,G,maj,maj7
nan,12.0,G,maj,maj7
nan,12.1,G,maj,maj7
nan,12.2,G,maj,maj7
nan,12.3,G,maj,maj7
nan,12.4,G,maj,maj7
nan,12.5,G,maj,maj7
nan,12.6,G,maj,maj7
nan,12.7,G,maj,maj7
nan,12.8,G,maj,maj7
nan,12.9,G,maj,maj7
nan,13.0,G,maj,maj7
nan,13.1,G,maj,maj7
nan,13.2,G,maj,maj7
nan,13.3,G,maj,maj7
nan,13.4,G,maj,maj7
nan,13.5,G,maj,maj7
nan,13.6,G,maj,maj7
nan,13.7,G,maj,maj7
nan,13.8,G,maj,maj7
nan,13.9,G,maj,maj7
nan,14.0,G,maj,maj7
nan,14.1,G,maj,maj7
nan,14.2,G,maj,maj7
nan,14.3,G,maj,maj7
nan,14.4,G,maj,maj7
nan,14.5,G,maj,maj7
nan,14.6,G,maj,maj7
nan,14.7,G,maj,maj7
nan,14.8,G,maj,maj7
nan,14.9,G,maj,maj7
nan,15.0,G,maj,maj7
nan,15.1,G,maj,maj7
nan,15.2,G,maj,maj7
nan,15.3,G,maj,maj7
nan,15.4,G,maj,maj7
nan,15.5,G,maj,maj7
nan,15.6,G,maj,maj7
nan,15.7,G,maj,maj7
nan,15.8,G,maj,maj7
nan,15.9,G,maj,maj7
nan,16.0,G,maj,maj7
nan,16.1,G,maj,maj7
nan,16.2,G,maj,maj7
nan,16.3,G,maj,maj7
nan,16.4,G,maj,maj7
nan,16.5,G,maj,maj7
nan,16.6,G,maj,maj7
nan,16.7,G,maj,maj7
nan,16.8,G,maj,maj7
nan,16.9,G,maj,maj7
nan,17.0,G,maj,maj7
nan,17.1,G,maj,maj7
nan,17.2,G,maj,maj7
nan,17.3,G,maj,maj7
nan,17.4,G,maj,maj7
nan,17.5,G,maj,maj7
nan,17.6,G,maj,maj7
nan,17.7,G,maj,maj7
nan,17.8,G,maj,maj7
nan,17.9,G,maj,maj7
nan,18.0,G,maj,maj7
nan,18.1,G,maj,maj7
nan,18.2,E,min,min7
nan,18.3,E,min,min7
nan,18.4,E,min,min7
nan,18.5,E,min,min7
nan,18.6,E,min,min7
nan,18.7,E,min,min7
nan,18.8,E,min,min7
nan,18.9,E,min,min7
nan,19.0,E,min,min7
nan,19.1,E,min,min7
nan,19.2,E,min,min7
nan,19.3,E,min,min7
nan,19.4,E,min,min7
nan,19.5,E,min,min7
nan,19.6,E,min,min7
nan,19.7,E,min,min7
nan,19.8,E,min,min7
nan,19.9,E,min,min7
nan,20.0,E,min,min7
orchestra_addon/CrossEra-1685_Rossini_overt_semiramis.mp3,0.0,na,na,na
nan,0.0,A,dim,min7
nan,0.1,A,dim,min7
nan,0.2,A,dim,min7
nan,0.3,A,dim,min7
nan,0.4,A,dim,min7
nan,0.5,A,dim,min7
nan,0.6,A,dim,min7
nan,0.7,A,dim,min7
nan,0.8,A,dim,min7
nan,0.9,A,dim,min7
nan,1.0,D,maj,maj7
nan,1.1,D,maj,maj7
nan,1.2,D,maj,maj7
nan,1.3,D,maj,maj7
nan,1.4,D,maj,maj7
nan,1.5,D,maj,maj7
nan,1.6,D,maj,maj7
nan,1.7,D,maj,maj7
nan,1.8,D,maj,maj7
nan,1.9,D,maj,maj7
nan,2.0,D,maj,maj7
nan,2.1,D,maj,maj7
nan,2.2,D,maj,maj7
nan,2.3,D,maj,maj7
nan,2.4,D,maj,maj7
nan,2.5,D,maj,maj7
nan,2.6,D,maj,maj7
nan,2.7,D,maj,maj7
nan,2.8,D,maj,maj7
nan,2.9,D,maj,maj7
nan,3.0,D,maj,maj7
nan,3.1,D,maj,maj7
nan,3.2,D,maj,maj7
nan,3.3,D,maj,maj7
nan,3.4,D,maj,maj7
nan,3.5,D,maj,maj7
nan,3.6,D,maj,maj7
nan,3.7,D,maj,maj7
nan,3.8,D,maj,maj7
nan,3.9,D,maj,maj7
nan,4.0,D,maj,maj7
nan,4.1,D,maj,maj7
nan,4.2,D,maj,maj7
nan,4.3,D,maj,maj7
nan,4.4,D,maj,maj7
nan,4.5,D,maj,maj7
nan,4.6,D,maj,maj7
nan,4.7,D,maj,na
nan,4.8,D,maj,na
nan,4.9,D,maj,na
nan,5.0,D,maj,na
nan,5.1,D,maj,na
nan,5.2,D,maj,na
nan,5.3,D,maj,na
nan,5.4,D,maj,na
nan,5.5,D,maj,na
nan,5.6,D,maj,na
nan,5.7,D,maj,na
nan,5.8,D,maj,na
nan,5.9,D,maj,na
nan,6.0,D,maj,na
nan,6.1,D,maj,na
nan,6.2,D,maj,na
nan,6.3,D,maj,na
nan,6.4,D,maj,na
nan,6.5,D,maj,na
nan,6.6,D,maj,na
nan,6.7,D,maj,na
nan,6.8,D,maj,na
nan,6.9,D,maj,na
nan,7.0,D,maj,na
nan,7.1,D,maj,na
nan,7.2,D,maj,na
nan,7.3,D,maj,na
nan,7.4,D,maj,na
nan,7.5,D,maj,na
nan,7.6,D,maj,na
nan,7.7,D,maj,na
nan,7.8,D,maj,na
nan,7.9,D,maj,na
nan,8.0,D,maj,na
nan,8.1,D,maj,na
nan,8.2,D,maj,na
nan,8.3,D,maj,na
nan,8.4,D,maj,na
nan,8.5,D,maj,na
nan,8.6,D,maj,na
nan,8.7,D,maj,na
nan,8.8,D,maj,na
nan,8.9,D,maj,na
nan,9.0,D,maj,na
nan,9.1,D,maj,na
nan,9.2,D,maj,na
nan,9.3,D,maj,na
nan,9.4,D,maj,na
nan,9.5,D,maj,na
nan,9.6,D,maj,na
nan,9.7,D,maj,na
nan,9.8,D,maj,na
nan,9.9,D,maj,na
nan,10.0,D,maj,na
nan,10.1,D,maj,na
nan,10.2,D,maj,na
nan,10.3,D,maj,na
nan,10.4,D,maj,na
nan,10.5,D,maj,na
nan,10.6,D,maj,na
nan,10.7,D,maj,na
nan,10.8,D,maj,na
nan,10.9,D,maj,na
nan,11.0,D,maj,na
nan,11.1,D,maj,na
nan,11.2,D,maj,na
nan,11.3,D,maj,na
nan,11.4,D,maj,na
nan,11.5,D,maj,na
nan,11.6,D,maj,na
nan,11.7,D,maj,na
nan,11.8,D,maj,na
nan,11.9,D,maj,na
nan,12.0,D,maj,na
nan,12.1,D,maj,na
nan,12.2,D,maj,na
nan,12.3,D,maj,na
nan,12.4,D,maj,na
nan,12.5,D,maj,na
nan,12.6,D,maj,na
nan,12.7,D,maj,na
nan,12.8,D,maj,na
nan,12.9,D,maj,na
nan,13.0,D,maj,na
nan,13.1,D,maj,na
nan,13.2,D,maj,na
nan,13.3,D,maj,na
nan,13.4,D,maj,na
nan,13.5,D,maj,na
nan,13.6,D,maj,na
nan,13.7,D,maj,na
nan,13.8,D,maj,na
nan,13.9,D,maj,na
nan,14.0,D,maj,na
nan,14.1,D,maj,na
nan,14.2,D,maj,na
nan,14.3,D,maj,na
nan,14.4,D,maj,na
nan,14.5,D,maj,na
nan,14.6,D,maj,na
nan,14.7,D,maj,na
nan,14.8,D,maj,na
nan,14.9,D,maj,na
nan,15.0,D,maj,na
nan,15.1,D,maj,na
nan,15.2,D,maj,na
nan,15.3,D,maj,na
nan,15.4,D,maj,na
nan,15.5,D,maj,na
nan,15.6,D,maj,na
nan,15.7,D,maj,na
nan,15.8,D,maj,na
nan,15.9,D,maj,na
nan,16.0,D,maj,na
nan,16.1,D,maj,na
nan,16.2,D,maj,na
nan,16.3,D,maj,na
nan,16.4,D,maj,na
nan,16.5,D,maj,na
nan,16.6,D,maj,na
nan,16.7,D,maj,na
nan,16.8,D,maj,na
nan,16.9,D,maj,na
nan,17.0,D,maj,na
nan,17.1,D,maj,na
nan,17.2,D,maj,na
nan,17.3,D,maj,na
nan,17.4,D,maj,na
nan,17.5,D,maj,na
nan,17.6,D,maj,na
nan,17.7,D,maj,na
nan,17.8,D,maj,na
nan,17.9,D,maj,na
nan,18.0,D,maj,na
nan,18.1,D,maj,na
nan,18.2,D,maj,na
nan,18.3,D,maj,na
nan,18.4,D,maj,na
nan,18.5,D,maj,na
nan,18.6,D,maj,na
nan,18.7,D,maj,na
nan,18.8,D,maj,na
nan,18.9,D,maj,na
nan,19.0,D,maj,na
nan,19.1,D,maj,na
nan,19.2,D,maj,na
nan,19.3,D,maj,na
nan,19.4,D,maj,na
nan,19.5,D,maj,na
nan,19.6,D,maj,na
nan,19.7,D,maj,na
nan,19.8,D,maj,na
nan,19.9,D,maj,na
nan,20.0,D,maj,na
orchestra_addon/CrossEra-1686_Rossini_overt_the_barber_of_seville.mp3,0.0,na,na,na
nan,0.0,E,maj,na
nan,0.1,E,maj,na
nan,0.2,E,maj,na
nan,0.3,E,maj,na
nan,0.4,E,maj,na
nan,0.5,E,maj,na
nan,0.6,E,maj,na
nan,0.7,E,maj,na
nan,0.8,F#,maj,min7
nan,0.9,F#,maj,min7
nan,1.0,F#,maj,min7
nan,1.1,F#,maj,min7
nan,1.2,F#,maj,min7
nan,1.3,F#,maj,min7
nan,1.4,F#,maj,min7
nan,1.5,F#,maj,min7
nan,1.6,F#,maj,min7
nan,1.7,F#,maj,min7
nan,1.8,F#,maj,min7
nan,1.9,F#,maj,min7
nan,2.0,F#,maj,min7
nan,2.1,F#,maj,min7
nan,2.2,F#,maj,min7
nan,2.3,F#,maj,min7
nan,2.4,F#,maj,min7
nan,2.5,F#,maj,min7
nan,2.6,F#,maj,min7
nan,2.7,F#,maj,min7
nan,2.8,F#,maj,min7
nan,2.9,F#,maj,min7
nan,3.0,F#,maj,min7
nan,3.1,F#,maj,min7
nan,3.2,F#,maj,min7
nan,3.3,F#,maj,min7
nan,3.4,F#,maj,min7
nan,3.5,F#,maj,min7
nan,3.6,F#,maj,min7
nan,3.7,Ab,maj,na
nan,3.8,Ab,maj,na
nan,3.9,Ab,maj,na
nan,4.0,Ab,maj,na
nan,4.1,Ab,maj,na
nan,4.2,Ab,maj,na
nan,4.3,A,maj,na
nan,4.4,A,maj,na
nan,4.5,A,maj,na
nan,4.6,A,maj,na
nan,4.7,A,maj,na
nan,4.8,A,maj,na
nan,4.9,A,maj,na
nan,5.0,A,maj,na
nan,5.1,B,maj,na
nan,5.2,B,maj,na
nan,5.3,B,maj,na
nan,5.4,B,maj,na
nan,5.5,B,maj,na
nan,5.6,B,maj,na
nan,5.7,C#,maj,na
nan,5.8,C#,maj,na
nan,5.9,C#,maj,na
nan,6.0,C#,maj,na
nan,6.1,C#,maj,na
nan,6.2,C#,maj,na
nan,6.3,C#,maj,na
nan,6.4,F#,min,na
nan,6.5,F#,min,na
nan,6.6,F#,min,na
nan,6.7,F#,min,na
nan,6.8,F#,min,na
nan,6.9,F#,min,na
nan,7.0,F#,min,na
nan,7.1,F#,min,na
nan,7.2,F#,min,na
nan,7.3,F#,min,na
nan,7.4,F#,min,na
nan,7.5,F#,min,na
nan,7.6,F#,min,na
nan,7.7,F#,min,na
nan,7.8,F#,min,na
nan,7.9,F#,min,na
nan,8.0,F#,min,na
nan,8.1,F#,min,na
nan,8.2,F#,min,na
nan,8.3,F#,min,na
nan,8.4,F#,min,na
nan,8.5,F#,min,na
nan,8.6,F#,min,na
nan,8.7,F#,min,na
nan,8.8,F#,min,na
nan,8.9,F#,min,na
nan,9.0,F#,min,na
nan,9.1,F#,min,na
nan,9.2,F#,min,na
nan,9.3,F#,min,na
nan,9.4,F#,min,na
nan,9.5,C#,maj,na
nan,9.6,C#,maj,na
nan,9.7,C#,maj,na
nan,9.8,C#,maj,na
nan,9.9,C#,maj,na
nan,10.0,C#,maj,na
nan,10.1,C#,maj,na
nan,10.2,C#,maj,na
nan,10.3,C#,maj,na
nan,10.4,C#,maj,na
nan,10.5,C#,maj,na
nan,10.6,C#,maj,na
nan,10.7,C#,maj,na
nan,10.8,C#,maj,na
